"CIPCODE","CIPTitle","INSTNM","lat","lng"
11.0101,"Computer and Information Sciences, General.","Upper Iowa University",42.84029,-91.79966
11.0101,"Computer and Information Sciences, General.","Upper Iowa University",42.84029,-91.79966
11.0101,"Computer and Information Sciences, General.","Wartburg College",42.72763,-92.48093
11.0101,"Computer and Information Sciences, General.","Wartburg College",42.72763,-92.48093
11.1099,"Computer/Information Technology Services Administration and Management, Other.","Western Iowa Tech Community College",42.48295,-96.34887
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Western Iowa Tech Community College",42.48295,-96.34887
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Western Iowa Tech Community College",42.48295,-96.34887
11.1099,"Computer/Information Technology Services Administration and Management, Other.","Western Iowa Tech Community College",42.48295,-96.34887
11.1099,"Computer/Information Technology Services Administration and Management, Other.","Western Iowa Tech Community College",42.48295,-96.34887
11.0103,"Information Technology.","William Penn University",41.30887,-92.64835
11.0103,"Information Technology.","William Penn University",41.30887,-92.64835
11.0701,"Computer Science.","William Penn University",41.30887,-92.64835
11.0901,"Computer Systems Networking and Telecommunications.","Allen County Community College",37.9377,-95.39681
11.0901,"Computer Systems Networking and Telecommunications.","Allen County Community College",37.9377,-95.39681
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Allen County Community College",37.9377,-95.39681
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Allen County Community College",37.9377,-95.39681
11.0901,"Computer Systems Networking and Telecommunications.","Allen County Community College",37.9377,-95.39681
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Allen County Community College",37.9377,-95.39681
11.0701,"Computer Science.","Allen County Community College",37.9377,-95.39681
11.0701,"Computer Science.","Baker University",38.77728,-95.18823
11.0701,"Computer Science.","Barton County Community College",38.40331,-98.7317
11.0901,"Computer Systems Networking and Telecommunications.","Barton County Community College",38.40331,-98.7317
11.0401,"Information Science/Studies.","Barton County Community College",38.40331,-98.7317
11.0901,"Computer Systems Networking and Telecommunications.","Barton County Community College",38.40331,-98.7317
11.0101,"Computer and Information Sciences, General.","Barton County Community College",38.40331,-98.7317
11.0701,"Computer Science.","Benedictine College",39.57295,-95.11142
11.0701,"Computer Science.","Benedictine College",39.57295,-95.11142
11.0103,"Information Technology.","Brown Mackie College-Salina",38.83983,-97.60967
11.1006,"Computer Support Specialist.","Brown Mackie College-Salina",38.83983,-97.60967
11.1001,"Network and System Administration/Administrator.","Brown Mackie College-Salina",38.83983,-97.60967
11.0901,"Computer Systems Networking and Telecommunications.","Bryan University",39.03874,-95.74372
11.0901,"Computer Systems Networking and Telecommunications.","Bryan University",39.03874,-95.74372
11.1001,"Network and System Administration/Administrator.","Butler Community College",37.80638,-96.88272
11.0202,"Computer Programming, Specific Applications.","Butler Community College",37.80638,-96.88272
11.1004,"Web/Multimedia Management and Webmaster.","Butler Community College",37.80638,-96.88272
11.1099,"Computer/Information Technology Services Administration and Management, Other.","Butler Community College",37.80638,-96.88272
11.1003,"Computer and Information Systems Security/Information Assurance.","Butler Community College",37.80638,-96.88272
11.0804,"Modeling, Virtual Environments and Simulation.","Butler Community College",37.80638,-96.88272
11.1004,"Web/Multimedia Management and Webmaster.","Butler Community College",37.80638,-96.88272
11.0802,"Data Modeling/Warehousing and Database Administration.","Butler Community College",37.80638,-96.88272
11.1003,"Computer and Information Systems Security/Information Assurance.","Butler Community College",37.80638,-96.88272
11.1002,"System, Networking, and LAN/WAN Management/Manager.","Butler Community College",37.80638,-96.88272
11.1002,"System, Networking, and LAN/WAN Management/Manager.","Butler Community College",37.80638,-96.88272
11.0201,"Computer Programming/Programmer, General.","Butler Community College",37.80638,-96.88272
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Cloud County Community College",39.5542,-97.66415
11.1002,"System, Networking, and LAN/WAN Management/Manager.","Cloud County Community College",39.5542,-97.66415
11.0101,"Computer and Information Sciences, General.","Coffeyville Community College",37.03381,-95.62137
11.0901,"Computer Systems Networking and Telecommunications.","Coffeyville Community College",37.03381,-95.62137
11.0901,"Computer Systems Networking and Telecommunications.","Coffeyville Community College",37.03381,-95.62137
11.0899,"Computer Software and Media Applications, Other.","Colby Community College",39.37802,-101.0513
11.0101,"Computer and Information Sciences, General.","Colby Community College",39.37802,-101.0513
11.1002,"System, Networking, and LAN/WAN Management/Manager.","Colby Community College",39.37802,-101.0513
11.0103,"Information Technology.","Colby Community College",39.37802,-101.0513
11.0101,"Computer and Information Sciences, General.","Colby Community College",39.37802,-101.0513
11.1003,"Computer and Information Systems Security/Information Assurance.","Cowley County Community College",37.06192,-97.04194
11.0201,"Computer Programming/Programmer, General.","Dodge City Community College",37.77784,-100.0373
11.0201,"Computer Programming/Programmer, General.","Dodge City Community College",37.77784,-100.0373
11.0301,"Data Processing and Data Processing Technology/Technician.","Dodge City Community College",37.77784,-100.0373
11.0301,"Data Processing and Data Processing Technology/Technician.","Dodge City Community College",37.77784,-100.0373
11.0401,"Information Science/Studies.","Emporia State University",38.41411,-96.18014
11.0101,"Computer and Information Sciences, General.","Emporia State University",38.41411,-96.18014
11.0101,"Computer and Information Sciences, General.","Emporia State University",38.41411,-96.18014
11.0201,"Computer Programming/Programmer, General.","Flint Hills Technical College",38.42095,-96.22362
11.0901,"Computer Systems Networking and Telecommunications.","Flint Hills Technical College",38.42095,-96.22362
11.0201,"Computer Programming/Programmer, General.","Flint Hills Technical College",38.42095,-96.22362
11.0201,"Computer Programming/Programmer, General.","Fort Hays State University",38.87244,-99.34049
11.0401,"Information Science/Studies.","Fort Hays State University",38.87244,-99.34049
11.0101,"Computer and Information Sciences, General.","Fort Hays State University",38.87244,-99.34049
11.0101,"Computer and Information Sciences, General.","Friends University",37.67849,-97.36667
11.0401,"Information Science/Studies.","Friends University",37.67849,-97.36667
11.1099,"Computer/Information Technology Services Administration and Management, Other.","Friends University",37.67849,-97.36667
11.1099,"Computer/Information Technology Services Administration and Management, Other.","Friends University",37.67849,-97.36667
11.0301,"Data Processing and Data Processing Technology/Technician.","Fort Scott Community College",37.81619,-94.71597
11.0301,"Data Processing and Data Processing Technology/Technician.","Fort Scott Community College",37.81619,-94.71597
11.0101,"Computer and Information Sciences, General.","Garden City Community College",37.97098,-100.8474
11.0901,"Computer Systems Networking and Telecommunications.","Garden City Community College",37.97098,-100.8474
11.0901,"Computer Systems Networking and Telecommunications.","Highland Community College",39.86029,-95.27256
11.0901,"Computer Systems Networking and Telecommunications.","Highland Community College",39.86029,-95.27256
11.0301,"Data Processing and Data Processing Technology/Technician.","Highland Community College",39.86029,-95.27256
11.0901,"Computer Systems Networking and Telecommunications.","Highland Community College",39.86029,-95.27256
11.0901,"Computer Systems Networking and Telecommunications.","Hutchinson Community College",38.06684,-97.91965
11.0501,"Computer Systems Analysis/Analyst.","Hutchinson Community College",38.06684,-97.91965
11.0901,"Computer Systems Networking and Telecommunications.","Hutchinson Community College",38.06684,-97.91965
11.0101,"Computer and Information Sciences, General.","Hutchinson Community College",38.06684,-97.91965
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Hutchinson Community College",38.06684,-97.91965
11.0201,"Computer Programming/Programmer, General.","Independence Community College",37.19561,-95.72052
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Independence Community College",37.19561,-95.72052
11.0901,"Computer Systems Networking and Telecommunications.","Independence Community College",37.19561,-95.72052
11.0202,"Computer Programming, Specific Applications.","Johnson County Community College",38.92377,-94.73061
11.1006,"Computer Support Specialist.","Johnson County Community College",38.92377,-94.73061
11.1006,"Computer Support Specialist.","Johnson County Community College",38.92377,-94.73061
11.0201,"Computer Programming/Programmer, General.","Johnson County Community College",38.92377,-94.73061
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Johnson County Community College",38.92377,-94.73061
11.0802,"Data Modeling/Warehousing and Database Administration.","Johnson County Community College",38.92377,-94.73061
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Johnson County Community College",38.92377,-94.73061
11.0901,"Computer Systems Networking and Telecommunications.","Johnson County Community College",38.92377,-94.73061
11.1006,"Computer Support Specialist.","Johnson County Community College",38.92377,-94.73061
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Johnson County Community College",38.92377,-94.73061
11.0201,"Computer Programming/Programmer, General.","Johnson County Community College",38.92377,-94.73061
11.0901,"Computer Systems Networking and Telecommunications.","Kansas City Kansas Community College",39.12191,-94.74806
11.0901,"Computer Systems Networking and Telecommunications.","Kansas City Kansas Community College",39.12191,-94.74806
11.0901,"Computer Systems Networking and Telecommunications.","Kansas City Kansas Community College",39.12191,-94.74806
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Kansas City Kansas Community College",39.12191,-94.74806
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Kansas City Kansas Community College",39.12191,-94.74806
26.1103,"Bioinformatics.","University of Kansas",38.95855,-95.24762
11.0103,"Information Technology.","University of Kansas",38.95855,-95.24762
51.2706,"Medical Informatics.","University of Kansas",38.95855,-95.24762
11.0101,"Computer and Information Sciences, General.","University of Kansas",38.95855,-95.24762
11.0101,"Computer and Information Sciences, General.","University of Kansas",38.95855,-95.24762
11.0101,"Computer and Information Sciences, General.","University of Kansas",38.95855,-95.24762
11.0103,"Information Technology.","University of Kansas",38.95855,-95.24762
11.0401,"Information Science/Studies.","Newman University",37.67231,-97.3788
11.0401,"Information Science/Studies.","Newman University",37.67231,-97.3788
11.0401,"Information Science/Studies.","Newman University",37.67231,-97.3788
11.0401,"Information Science/Studies.","Kansas State University",39.18862,-96.58108
11.0101,"Computer and Information Sciences, General.","Kansas State University",39.18862,-96.58108
11.0101,"Computer and Information Sciences, General.","Kansas State University",39.18862,-96.58108
11.0101,"Computer and Information Sciences, General.","Kansas State University",39.18862,-96.58108
11.0101,"Computer and Information Sciences, General.","Kansas State University",39.18862,-96.58108
11.0401,"Information Science/Studies.","Kansas State University",39.18862,-96.58108
11.0101,"Computer and Information Sciences, General.","Kansas State University",39.18862,-96.58108
11.0201,"Computer Programming/Programmer, General.","Kansas State University",39.18862,-96.58108
11.0199,"Computer and Information Sciences,  Other.","Kansas Wesleyan University",38.81392,-97.60948
11.0199,"Computer and Information Sciences,  Other.","Kansas Wesleyan University",38.81392,-97.60948
11.0101,"Computer and Information Sciences, General.","Kansas Wesleyan University",38.81392,-97.60948
11.1001,"Network and System Administration/Administrator.","Kansas Wesleyan University",38.81392,-97.60948
11.0101,"Computer and Information Sciences, General.","Kansas Wesleyan University",38.81392,-97.60948
11.0103,"Information Technology.","Kansas Wesleyan University",38.81392,-97.60948
11.0103,"Information Technology.","Kansas Wesleyan University",38.81392,-97.60948
11.1001,"Network and System Administration/Administrator.","Kansas Wesleyan University",38.81392,-97.60948
11.0901,"Computer Systems Networking and Telecommunications.","Washburn Institute of Technology",39.04611,-95.74979
11.0901,"Computer Systems Networking and Telecommunications.","Labette Community College",37.33906,-95.25537
11.0901,"Computer Systems Networking and Telecommunications.","Labette Community College",37.33906,-95.25537
11.1001,"Network and System Administration/Administrator.","Manhattan Area Technical College",39.19777,-96.61567
11.0103,"Information Technology.","McPherson College",38.37146,-97.6443
11.0701,"Computer Science.","MidAmerica Nazarene University",38.87261,-94.78259
11.0201,"Computer Programming/Programmer, General.","Neosho County Community College",37.67002,-95.46471
11.0201,"Computer Programming/Programmer, General.","Neosho County Community College",37.67002,-95.46471
11.0103,"Information Technology.","North Central Kansas Technical College",39.48163,-98.11091
11.0901,"Computer Systems Networking and Telecommunications.","North Central Kansas Technical College",39.48163,-98.11091
11.0103,"Information Technology.","North Central Kansas Technical College",39.48163,-98.11091
11.0202,"Computer Programming, Specific Applications.","Northwest Kansas Technical College",39.34642,-101.7002
11.0202,"Computer Programming, Specific Applications.","Northwest Kansas Technical College",39.34642,-101.7002
11.0501,"Computer Systems Analysis/Analyst.","Pittsburg State University",37.3913,-94.70478
11.0901,"Computer Systems Networking and Telecommunications.","Pratt Community College",37.65394,-98.71396
11.0103,"Information Technology.","University of Saint Mary",39.27731,-94.90694
11.0103,"Information Technology.","University of Saint Mary",39.27731,-94.90694
51.2706,"Medical Informatics.","University of Saint Mary",39.27731,-94.90694
11.0101,"Computer and Information Sciences, General.","Seward County Community College and Area Technical School",37.05981,-100.9177
11.0201,"Computer Programming/Programmer, General.","Southwestern College",37.2493,-96.9783
11.9999,"Computer and Information Sciences and Support Services, Other.","Southwestern College",37.2493,-96.9783
11.0601,"Data Entry/Microcomputer Applications, General.","Southwestern College",37.2493,-96.9783
11.0701,"Computer Science.","Southwestern College",37.2493,-96.9783
11.0201,"Computer Programming/Programmer, General.","Southwestern College",37.2493,-96.9783
11.1099,"Computer/Information Technology Services Administration and Management, Other.","Southwestern College",37.2493,-96.9783
11.0101,"Computer and Information Sciences, General.","Washburn University",39.03498,-95.70233
11.0501,"Computer Systems Analysis/Analyst.","Washburn University",39.03498,-95.70233
11.0101,"Computer and Information Sciences, General.","Washburn University",39.03498,-95.70233
11.0901,"Computer Systems Networking and Telecommunications.","Wichita Area Technical College",37.75892,-97.22186
11.1001,"Network and System Administration/Administrator.","Wichita Technical Institute",37.65698,-97.37182
11.0901,"Computer Systems Networking and Telecommunications.","Wichita Technical Institute",37.65698,-97.37182
11.0101,"Computer and Information Sciences, General.","Ashland Community and Technical College",38.4692,-82.65066
11.0101,"Computer and Information Sciences, General.","Ashland Community and Technical College",38.4692,-82.65066
11.0101,"Computer and Information Sciences, General.","Bellarmine University",38.21914,-85.7049
11.0501,"Computer Systems Analysis/Analyst.","Bellarmine University",38.21914,-85.7049
11.0101,"Computer and Information Sciences, General.","Bellarmine University",38.21914,-85.7049
11.0101,"Computer and Information Sciences, General.","Berea College",37.57333,-84.28933
11.0101,"Computer and Information Sciences, General.","Berea College",37.57333,-84.28933
11.0101,"Computer and Information Sciences, General.","Southcentral Kentucky Community and Technical College",36.98483,-86.47672
11.0101,"Computer and Information Sciences, General.","Southcentral Kentucky Community and Technical College",36.98483,-86.47672
11.0101,"Computer and Information Sciences, General.","Campbellsville University",37.34334,-85.34894
11.0101,"Computer and Information Sciences, General.","Campbellsville University",37.34334,-85.34894
11.0101,"Computer and Information Sciences, General.","Bluegrass Community and Technical College",38.02447,-84.50234
11.0301,"Data Processing and Data Processing Technology/Technician.","Bluegrass Community and Technical College",38.02447,-84.50234
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Bluegrass Community and Technical College",38.02447,-84.50234
11.0101,"Computer and Information Sciences, General.","Bluegrass Community and Technical College",38.02447,-84.50234
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Bluegrass Community and Technical College",38.02447,-84.50234
11.0301,"Data Processing and Data Processing Technology/Technician.","Bluegrass Community and Technical College",38.02447,-84.50234
11.0701,"Computer Science.","Centre College",37.6451,-84.77917
11.0701,"Computer Science.","Centre College",37.6451,-84.77917
11.1003,"Computer and Information Systems Security/Information Assurance.","University of the Cumberlands",36.73649,-84.16237
11.0701,"Computer Science.","Eastern Kentucky University",37.7404,-84.30136
11.0101,"Computer and Information Sciences, General.","Eastern Kentucky University",37.7404,-84.30136
11.0101,"Computer and Information Sciences, General.","Elizabethtown Community and Technical College",37.70307,-85.86142
11.0101,"Computer and Information Sciences, General.","Elizabethtown Community and Technical College",37.70307,-85.86142
11.0701,"Computer Science.","Georgetown College",38.20793,-84.55458
11.0701,"Computer Science.","Georgetown College",38.20793,-84.55458
11.0101,"Computer and Information Sciences, General.","Georgetown College",38.20793,-84.55458
11.0101,"Computer and Information Sciences, General.","Georgetown College",38.20793,-84.55458
11.0101,"Computer and Information Sciences, General.","Hazard Community and Technical College",37.23381,-83.17454
11.0101,"Computer and Information Sciences, General.","Hazard Community and Technical College",37.23381,-83.17454
11.0101,"Computer and Information Sciences, General.","Henderson Community College",37.79769,-87.65009
11.0101,"Computer and Information Sciences, General.","Henderson Community College",37.79769,-87.65009
11.0101,"Computer and Information Sciences, General.","Hopkinsville Community College",36.88607,-87.49162
11.0101,"Computer and Information Sciences, General.","Hopkinsville Community College",36.88607,-87.49162
11.0103,"Information Technology.","Daymar College-Paducah Main",37.06761,-88.63244
11.0101,"Computer and Information Sciences, General.","Jefferson Community and Technical College",38.24747,-85.75349
11.0101,"Computer and Information Sciences, General.","Jefferson Community and Technical College",38.24747,-85.75349
11.0803,"Computer Graphics.","Jefferson Community and Technical College",38.24747,-85.75349
11.0301,"Data Processing and Data Processing Technology/Technician.","Jefferson Community and Technical College",38.24747,-85.75349
11.0301,"Data Processing and Data Processing Technology/Technician.","American National University-Lexington",38.02884,-84.41912
11.1001,"Network and System Administration/Administrator.","American National University-Lexington",38.02884,-84.41912
11.0601,"Data Entry/Microcomputer Applications, General.","American National University-Lexington",38.02884,-84.41912
11.1003,"Computer and Information Systems Security/Information Assurance.","American National University-Lexington",38.02884,-84.41912
11.0802,"Data Modeling/Warehousing and Database Administration.","American National University-Lexington",38.02884,-84.41912
11.1003,"Computer and Information Systems Security/Information Assurance.","American National University-Lexington",38.02884,-84.41912
11.1001,"Network and System Administration/Administrator.","American National University-Lexington",38.02884,-84.41912
11.0101,"Computer and Information Sciences, General.","Kentucky State University",38.20106,-84.85549
11.0103,"Information Technology.","Kentucky State University",38.20106,-84.85549
11.0101,"Computer and Information Sciences, General.","Kentucky State University",38.20106,-84.85549
11.0101,"Computer and Information Sciences, General.","Kentucky Wesleyan College",37.74467,-87.12198
11.0701,"Computer Science.","Kentucky Wesleyan College",37.74467,-87.12198
11.0101,"Computer and Information Sciences, General.","University of Kentucky",38.03582,-84.50565
11.0101,"Computer and Information Sciences, General.","University of Kentucky",38.03582,-84.50565
11.0101,"Computer and Information Sciences, General.","University of Kentucky",38.03582,-84.50565
11.0104,"Informatics.","University of Kentucky",38.03582,-84.50565
11.0101,"Computer and Information Sciences, General.","University of Kentucky",38.03582,-84.50565
11.0101,"Computer and Information Sciences, General.","Lindsey Wilson College",37.10185,-85.29991
11.0101,"Computer and Information Sciences, General.","Lindsey Wilson College",37.10185,-85.29991
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Sullivan College of Technology and Design",38.20029,-85.68847
11.1001,"Network and System Administration/Administrator.","Sullivan College of Technology and Design",38.20029,-85.68847
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Sullivan College of Technology and Design",38.20029,-85.68847
11.0803,"Computer Graphics.","Sullivan College of Technology and Design",38.20029,-85.68847
11.1003,"Computer and Information Systems Security/Information Assurance.","Sullivan College of Technology and Design",38.20029,-85.68847
11.1003,"Computer and Information Systems Security/Information Assurance.","Sullivan College of Technology and Design",38.20029,-85.68847
11.0803,"Computer Graphics.","Sullivan College of Technology and Design",38.20029,-85.68847
11.0802,"Data Modeling/Warehousing and Database Administration.","University of Louisville",38.21575,-85.75884
11.1003,"Computer and Information Systems Security/Information Assurance.","University of Louisville",38.21575,-85.75884
11.0101,"Computer and Information Sciences, General.","Madisonville Community College",37.36266,-87.51214
11.0101,"Computer and Information Sciences, General.","Madisonville Community College",37.36266,-87.51214
11.0101,"Computer and Information Sciences, General.","Maysville Community and Technical College",38.62703,-83.80564
11.0803,"Computer Graphics.","Maysville Community and Technical College",38.62703,-83.80564
11.0101,"Computer and Information Sciences, General.","Maysville Community and Technical College",38.62703,-83.80564
11.0101,"Computer and Information Sciences, General.","Midway University",38.14443,-84.67933
11.0101,"Computer and Information Sciences, General.","Midway University",38.14443,-84.67933
11.0101,"Computer and Information Sciences, General.","Morehead State University",38.18846,-83.42974
11.0701,"Computer Science.","Murray State University",36.61241,-88.32349
11.0701,"Computer Science.","Murray State University",36.61241,-88.32349
11.0103,"Information Technology.","Murray State University",36.61241,-88.32349
11.0401,"Information Science/Studies.","Murray State University",36.61241,-88.32349
11.0103,"Information Technology.","Murray State University",36.61241,-88.32349
11.0401,"Information Science/Studies.","Murray State University",36.61241,-88.32349
11.0101,"Computer and Information Sciences, General.","Gateway Community and Technical College",38.96132,-84.63291
11.0101,"Computer and Information Sciences, General.","Gateway Community and Technical College",38.96132,-84.63291
11.1099,"Computer/Information Technology Services Administration and Management, Other.","Northern Kentucky University",39.02922,-84.46596
11.0199,"Computer and Information Sciences,  Other.","Northern Kentucky University",39.02922,-84.46596
11.0701,"Computer Science.","Northern Kentucky University",39.02922,-84.46596
11.1005,"Information Technology Project Management.","Northern Kentucky University",39.02922,-84.46596
11.0899,"Computer Software and Media Applications, Other.","Northern Kentucky University",39.02922,-84.46596
11.0101,"Computer and Information Sciences, General.","Northern Kentucky University",39.02922,-84.46596
51.2706,"Medical Informatics.","Northern Kentucky University",39.02922,-84.46596
11.0201,"Computer Programming/Programmer, General.","Northern Kentucky University",39.02922,-84.46596
11.9999,"Computer and Information Sciences and Support Services, Other.","Northern Kentucky University",39.02922,-84.46596
11.1002,"System, Networking, and LAN/WAN Management/Manager.","Northern Kentucky University",39.02922,-84.46596
11.1003,"Computer and Information Systems Security/Information Assurance.","Northern Kentucky University",39.02922,-84.46596
11.0103,"Information Technology.","Northern Kentucky University",39.02922,-84.46596
11.0401,"Information Science/Studies.","Northern Kentucky University",39.02922,-84.46596
51.2706,"Medical Informatics.","Northern Kentucky University",39.02922,-84.46596
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Daymar College-Owensboro",37.73781,-87.14379
11.0103,"Information Technology.","Daymar College-Owensboro",37.73781,-87.14379
11.0101,"Computer and Information Sciences, General.","West Kentucky Community and Technical College",37.05408,-88.65876
11.0101,"Computer and Information Sciences, General.","West Kentucky Community and Technical College",37.05408,-88.65876
11.0101,"Computer and Information Sciences, General.","University of Pikeville",37.47883,-82.52026
11.0101,"Computer and Information Sciences, General.","University of Pikeville",37.47883,-82.52026
11.0101,"Computer and Information Sciences, General.","Big Sandy Community and Technical College",37.68758,-82.77839
11.0101,"Computer and Information Sciences, General.","Big Sandy Community and Technical College",37.68758,-82.77839
11.1006,"Computer Support Specialist.","Brown Mackie College-Louisville",38.15727,-85.69671
11.1006,"Computer Support Specialist.","Brown Mackie College-Northern Kentucky",39.04192,-84.57171
11.0101,"Computer and Information Sciences, General.","Somerset Community College",37.0596,-84.61755
11.0101,"Computer and Information Sciences, General.","Somerset Community College",37.0596,-84.61755
11.0101,"Computer and Information Sciences, General.","Southeast Kentucky Community and Technical College",36.97134,-82.99486
11.0301,"Data Processing and Data Processing Technology/Technician.","Southeast Kentucky Community and Technical College",36.97134,-82.99486
11.0101,"Computer and Information Sciences, General.","Southeast Kentucky Community and Technical College",36.97134,-82.99486
11.1099,"Computer/Information Technology Services Administration and Management, Other.","Sullivan University",38.21282,-85.67049
11.1003,"Computer and Information Systems Security/Information Assurance.","Sullivan University",38.21282,-85.67049
11.1006,"Computer Support Specialist.","Sullivan University",38.21282,-85.67049
11.1099,"Computer/Information Technology Services Administration and Management, Other.","Sullivan University",38.21282,-85.67049
11.1002,"System, Networking, and LAN/WAN Management/Manager.","Sullivan University",38.21282,-85.67049
11.0103,"Information Technology.","Sullivan University",38.21282,-85.67049
11.1002,"System, Networking, and LAN/WAN Management/Manager.","Sullivan University",38.21282,-85.67049
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Thomas More College",39.02296,-84.56892
11.0103,"Information Technology.","Thomas More College",39.02296,-84.56892
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Thomas More College",39.02296,-84.56892
11.0103,"Information Technology.","Thomas More College",39.02296,-84.56892
11.0103,"Information Technology.","Thomas More College",39.02296,-84.56892
11.0103,"Information Technology.","Thomas More College",39.02296,-84.56892
11.0101,"Computer and Information Sciences, General.","Transylvania University",38.05324,-84.49388
11.0101,"Computer and Information Sciences, General.","Transylvania University",38.05324,-84.49388
11.0103,"Information Technology.","Union College",36.86907,-83.88798
11.0103,"Information Technology.","Union College",36.86907,-83.88798
11.0101,"Computer and Information Sciences, General.","Western Kentucky University",36.98572,-86.4559
11.0101,"Computer and Information Sciences, General.","Western Kentucky University",36.98572,-86.4559
11.0101,"Computer and Information Sciences, General.","Western Kentucky University",36.98572,-86.4559
11.1003,"Computer and Information Systems Security/Information Assurance.","Western Kentucky University",36.98572,-86.4559
11.0103,"Information Technology.","Western Kentucky University",36.98572,-86.4559
11.0301,"Data Processing and Data Processing Technology/Technician.","Western Kentucky University",36.98572,-86.4559
11.0101,"Computer and Information Sciences, General.","Western Kentucky University",36.98572,-86.4559
11.0103,"Information Technology.","Western Kentucky University",36.98572,-86.4559
11.0899,"Computer Software and Media Applications, Other.","American School of Business",32.41497,-93.72496
11.9999,"Computer and Information Sciences and Support Services, Other.","Baton Rouge School of Computers",30.42726,-91.07082
11.0101,"Computer and Information Sciences, General.","Baton Rouge School of Computers",30.42726,-91.07082
11.1004,"Web/Multimedia Management and Webmaster.","Baton Rouge School of Computers",30.42726,-91.07082
11.0901,"Computer Systems Networking and Telecommunications.","Baton Rouge School of Computers",30.42726,-91.07082
11.9999,"Computer and Information Sciences and Support Services, Other.","Baton Rouge School of Computers",30.42726,-91.07082
11.0601,"Data Entry/Microcomputer Applications, General.","Baton Rouge School of Computers",30.42726,-91.07082
11.0901,"Computer Systems Networking and Telecommunications.","Capital Area Technical College",30.47759,-91.15541
11.0901,"Computer Systems Networking and Telecommunications.","Capital Area Technical College",30.47759,-91.15541
11.1003,"Computer and Information Systems Security/Information Assurance.","Bossier Parish Community College",32.53955,-93.64688
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Bossier Parish Community College",32.53955,-93.64688
11.9999,"Computer and Information Sciences and Support Services, Other.","Bossier Parish Community College",32.53955,-93.64688
11.0101,"Computer and Information Sciences, General.","Bossier Parish Community College",32.53955,-93.64688
11.1004,"Web/Multimedia Management and Webmaster.","Bossier Parish Community College",32.53955,-93.64688
11.1099,"Computer/Information Technology Services Administration and Management, Other.","Bossier Parish Community College",32.53955,-93.64688
11.0401,"Information Science/Studies.","Bossier Parish Community College",32.53955,-93.64688
11.0401,"Information Science/Studies.","Bossier Parish Community College",32.53955,-93.64688
11.1001,"Network and System Administration/Administrator.","Bossier Parish Community College",32.53955,-93.64688
11.1003,"Computer and Information Systems Security/Information Assurance.","Bossier Parish Community College",32.53955,-93.64688
11.0901,"Computer Systems Networking and Telecommunications.","Bossier Parish Community College",32.53955,-93.64688
11.0299,"Computer Programming, Other.","Bossier Parish Community College",32.53955,-93.64688
11.1002,"System, Networking, and LAN/WAN Management/Manager.","Bossier Parish Community College",32.53955,-93.64688
11.0199,"Computer and Information Sciences,  Other.","Cameron College",29.96559,-90.08816
11.0101,"Computer and Information Sciences, General.","Cameron College",29.96559,-90.08816
11.0301,"Data Processing and Data Processing Technology/Technician.","Delgado Community College",29.98515,-90.10396
11.1006,"Computer Support Specialist.","Delgado Community College",29.98515,-90.10396
11.0301,"Data Processing and Data Processing Technology/Technician.","Delgado Community College",29.98515,-90.10396
11.1003,"Computer and Information Systems Security/Information Assurance.","Delgado Community College",29.98515,-90.10396
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Delgado Community College",29.98515,-90.10396
11.0901,"Computer Systems Networking and Telecommunications.","Delgado Community College",29.98515,-90.10396
11.0103,"Information Technology.","Delta School of Business and Technology",30.22874,-93.21429
11.0101,"Computer and Information Sciences, General.","Dillard University",29.99647,-90.06535
11.0401,"Information Science/Studies.","Grambling State University",32.5227,-92.71737
11.0701,"Computer Science.","Grambling State University",32.5227,-92.71737
11.0401,"Information Science/Studies.","ITI Technical College",30.36782,-91.02608
11.0401,"Information Science/Studies.","Louisiana State University and Agricultural & Mechanical College",30.41498,-91.17892
11.0701,"Computer Science.","Louisiana State University and Agricultural & Mechanical College",30.41498,-91.17892
11.0701,"Computer Science.","Louisiana State University and Agricultural & Mechanical College",30.41498,-91.17892
11.0701,"Computer Science.","Louisiana State University and Agricultural & Mechanical College",30.41498,-91.17892
